 n6_x550jx        Tebo-ICT,  license #xxxx ,                 User

 Test Fixture Nails     1573/1573  Selected Drills           26-January-2015 11:22
                        1573 Nails,  2540 Nets               INCH units

Nail         X         Y   Type Grid T/B  Net   Net Name   Virtual Pin/Via
$848      0.7677    3.2353   1  B5   (B)  #152  N17036566        T PIN TB_TP1072.1
$849      1.6167    3.2173   1  B5   (B)  #1345 PCIE_WAKE#       T PIN TB_TP381.1
$850      1.7137    3.2903   1  B5   (B)  #531  +3VAUX_WLAN      T PIN TB_TP612.1
$851      1.5447    2.8373   1  B5   (B)  #1311 +12VS            T PIN TB_TP1186.1
$852      1.6487    2.7363   1  B5   (B)  #1430 N16982923        T PIN TB_TP1510.1
$853      1.3677    2.3623   1  B5   (B)  #1470 N17821269        T PIN TB_TP574.1
$854      1.5057    2.3163   1  B5   (B)  #187  HDMI_DATA2P_PCH_R T PIN TB_TP412.1
$855      1.5617    2.4163   1  B5   (B)  #179  Q4801_D          T PIN TB_TP405.1
$856      1.6117    2.3163   2  B5   (B)  #184  HDMI_DATA1N_PCH_R T PIN TB_TP438.1
$857      1.6767    2.3163   3  B5   (B)  #182  HDMI_DATA0N_PCH_R T PIN TB_TP418.1
$858      1.7557    2.3203   1  B5   (B)  #181  HDMI_CLKP_PCH_R  T PIN TB_TP633.1
$859      1.8217    2.5543   1  B5   (B)  #1077 +5VS_F           T PIN TB_TP398.1
$860      1.9277    2.3603   1  B5   (B)  #1078 +5VS_HDMI_1      T PIN TB_TP557.1
$861      1.8387    2.1883   1  B5   (B)  #926  +5VS_HDMI        T PIN TB_TP647.1
$862      1.8807    2.0583   1  B5   (B)  #1076 HDMI_SCL_CON     T PIN TB_TP539.1
$863      2.2567    1.9793   1  B5   (B)  #948  PWR_LED#_CON     T PIN TB_TP316.1
$864      2.2567    2.1553   1  B5   (B)  #860  PWR_SW#          T PIN TB_TP309.1
$865      2.3457    2.1563   1  B5   (B)  #947  LID_SW#          T PIN TB_TP811.1
$866      2.3897    2.3323   1  B5   (B)  #974  CRT_G            T PIN TB_TP359.1
$867      2.2197    2.4403   1  B5   (B)  #512  +3VA_EC          T PIN TB_TP1394.1
$868      2.3157    2.7123   1  B5   (B)  #82   CRT_G_PCH        T PIN TB_TP585.1
$869      2.3277    2.8403   1  B5   (B)  #81   CRT_R_PCH        T PIN TB_TP748.1
$870      2.3017    3.0653   2  B5   (B)  #162  CRT_VSYNC_PCH    T PIN TB_TP549.1
$871      2.3767    3.0693   2  B5   (B)  #160  CRT_HSYNC_PCH    T PIN TB_TP674.1
$872      2.4877    2.7623   1  C5   (B)  #83   CRT_B_PCH        T PIN TB_TP595.1
$873      2.6457    1.9733   1  C5   (B)  #630  DDC_DAT_Q        T PIN TB_TP349.1
$874      2.6287    2.6113   2  C5   (B)  #1511 VGA_CLK_C        T PIN TB_TP338.1
$875      2.5717    2.6683   1  C5   (B)  #1510 VGA_DAT_C        T PIN TB_TP319.1
$876      2.6487    2.9833   1  C5   (B)  #1526 CRT_DATA_PCH     T PIN TB_TP630.1
$897     -0.6643    9.8983   2  A1   (T)  #1519 SMB1_DAT_S       T PIN TB_TP1160.1
$898     -0.6383    9.8253   2  A1   (T)  #861  SMB1_CLK_S       T PIN TB_TP1194.1
$899     -0.5303    9.8343   1  A1   (T)  #1497 N19680154        T PIN TB_TP65.1
$900     -0.4793    9.7103   1  A1   (T)  #468  PCH_SLPSUS#      T PIN TB_TP402.1
$901     -0.5053    9.6153   1  A1   (T)  #1518 SML1_DAT         T PIN TB_TP1202.1
$902     -0.6753    9.5523   1  A1   (T)  #492  PCHHOT#          T PIN TB_TP1258.1
$903     -0.6163    9.2613   1  A1   (T)  #521  PCH_GPIO27#      T PIN TB_TP1273.1
$904     -0.5473    9.2423   3  A1   (T)  #394  PCH_JTAG_TMS     T PIN T2009.1
$905     -0.4823    9.2173   3  A1   (T)  #1452 N65004971        T PIN TB_TP1362.1
$906     -0.5293    9.0933   1  A1   (T)  #497  GFX_CRB_DET      T PIN TB_TP1408.1
$907     -0.6373    9.0073   3  A1   (T)  #130  SPI_SO_PCH       T PIN TB_TP1218.1
$908     -0.4383    9.0073   2  A1   (T)  #135  HDIO3            T PIN TB_TP1034.1
$909     -0.4233    9.0803   2  A1   (T)  #467  SYS_RESET#       T PIN TB_TP658.1
$910     -0.3043    9.0123   1  A1   (T)  #505  SATA_PWR_EN#1_R  T PIN TB_TP1301.1
$911     -0.3243    9.0973   3  A1   (T)  #1318 FDI_OVRVLTG      T PIN TB_TP1370.1
$912     -0.3203    9.1643   1  A1   (T)  #396  PCH_JTAG_TDI     T PIN T2010.1
$913     -0.4343    9.2543   2  A1   (T)  #397  PCH_JTAG_TDO     T PIN T2011.1
$914     -0.4223    9.3263   2  A1   (T)  #1539 CLK_REQ5#        T PIN T2126.1
$915     -0.4083    9.3963   2  A1   (T)  #511  PCH_GPIO8        T PIN TB_TP1287.1
$916     -0.3343    9.3223   3  A1   (T)  #462  USB_OC#1         T PIN TB_TP61.1
$917     -0.3023    9.3613   3  A1   (T)  #489  USB_OC#2         T PIN TB_TP1461.1
$918     -0.3103    9.4443   3  A1   (T)  #488  USB_OC#3         T PIN TB_TP1467.1
$919     -0.3113    9.4953   3  A1   (T)  #487  USB_OC#4         T PIN TB_TP1473.1
$920     -0.3983    9.5673   2  A1   (T)  #857  WAKE#            T PIN TB_TP570.1
$921     -0.3273    9.5783   2  A1   (T)  #1381 ME_SUSPWRDNACK_R T PIN TB_TP363.1
$922     -0.3133    9.6503   2  A1   (T)  #1494 SLP_S3#_R        T PIN TB_TP651.1
$923     -0.3013    9.8753   1  A1   (T)  #979  X2RTC            T PIN TB_TP66.1
$924     -0.2063   10.2133   1  A1   (T)  #120  CLK_DEBUG        T PIN TB_TP799.1
$925     -0.1383   10.0323   1  A1   (T)  #111  X1_RTC           T PIN TB_TP1326.1
$926     -0.0453   10.0533   2  A1   (T)  #115  DSWVRMEN         T PIN T2219.1
$927      0.0277   10.0773   2  A1   (T)  #1594 DGPU_PWM_SELECT# T PIN T2302.1
$928      0.0827   10.0333   2  A1   (T)  #500  TMDS_HDMI_HPD    T PIN T2508.1
$929      0.0337    9.9783   2  A1   (T)  #481  PCI_GNT1#        T PIN TB_TP728.1
$930      0.0207    9.9073   2  A1   (T)  #424  SRTCRST#         T PIN T2016.1
$931      0.1127    9.8573   1  A1   (T)  #503  GPIO69           T PIN TB_TP1328.1
$932      0.4767   10.0083   1  B1   (T)  #1583 USB_PN11         T PIN T2145.1
$933      0.4787   10.0763   3  B1   (T)  #1584 USB_PP11         T PIN T2146.1
$934      0.4897   10.1933   1  B1   (T)  #1271 USB_PN4          T PIN TB_TP1333.1
$935      0.5217   10.4333   1  B1   (T)  #881  +5VS_HDD         T PIN TB_TP592.1
$936      0.6097   10.3983   3  B1   (T)  #1247 USB_PP10         T PIN TB_TP940.1
$937      0.6277   10.3473   3  B1   (T)  #1272 USB_PP4          T PIN TB_TP1319.1
$938      0.6607   10.2953   2  B1   (T)  #435  N23405613        T PIN TB_TP155.1
$939      0.6767   10.3663   3  B1   (T)  #1248 USB_PN10         T PIN TB_TP1493.1
$940      0.8467   10.3623   1  B1   (T)  #1300 N23405591        T PIN TB_TP215.1
$941      1.0227   10.2903   1  B1   (T)  #29   P_+1_05VS_SNB_S  T PIN TB_TP187.1
$942      1.1127   10.2273   3  B1   (T)  #966  P_+1_05VS_VOUT_10 T PIN TB_TP226.1
$943      1.1777   10.2493   2  B1   (T)  #1359 P_+1_05VS_PGOOD_10 T PIN TB_TP171.1
$944      1.2047   10.3163   2  B1   (T)  #1299 P_+1_05VS_LP#_10 T PIN TB_TP201.1
$945      1.5287   10.6013   1  B1   (T)  #530  SATA_ODD_PWRGT   T PIN TB_TP1259.1
$946      1.6627   10.6213   1  B1   (T)  #501  GPIO70           T PIN TB_TP1403.1
$947      1.4037   10.3573   1  B1   (T)  #1297 P_+1_05VS_LP_10  T PIN TB_TP194.1
$948      1.2377   10.0793   1  B1   (T)  #46   P_+1_05VS_VIN_S  T PIN TB_TP222.1
$949      1.2707    9.9153   1  B1   (T)  #347  N23409250        T PIN TB_TP1030.1
$950      1.4227    9.9773   3  B1   (T)  #346  N23409221        T PIN TB_TP1138.1
$951      1.4297   10.0463   1  B1   (T)  #326  P_NVVDD_REFIN_R_10 T PIN TB_TP1253.1
$952      1.4887   10.1293   1  B1   (T)  #854  P_NVVDD_VID_10   T PIN TB_TP1221.1
$953      1.5977   10.1663   1  B1   (T)  #440  P_NVVDD_PSI_10   T PIN TB_TP1097.1
$954      1.7787   10.1053   1  B1   (T)  #853  P_NVVDD_EN_10    T PIN TB_TP1038.1
$955      1.8127   10.0443   3  B1   (T)  #576  P_NVVDD_BST1_R_30 T PIN TB_TP138.1
$956      1.9017   10.0273   1  B1   (T)  #32   P_NVVDD_LX1_S    T PIN TB_TP1190.1
$957      1.8287    9.9773   1  B1   (T)  #1015 P_NVVDD_LX1_30   T PIN TB_TP1067.1
$958      1.7057    9.9003   1  B1   (T)  #52   P_NVVDD_PVCC_20  T PIN TB_TP986.1
$959      1.6657    9.9913   1  B1   (T)  #577  P_NVVDD_BST1_30  T PIN TB_TP1182.1
$960      1.5497    9.9973   1  B1   (T)  #421  P_NVVDD_REFADJ_10 T PIN TB_TP1007.1
$961      1.5137    9.9383   3  B1   (T)  #1488 P_NVVDD_REFIN_10 T PIN TB_TP1198.1
$962      1.5137    9.8833   3  B1   (T)  #1361 P_NVVDD_OCS_10   T PIN TB_TP1022.1
$963      1.5177    9.8233   2  B1   (T)  #231  P_NVVDD_FB_10    T PIN TB_TP1151.1
$964      1.5877    9.8043   2  B1   (T)  #328  P_NVVDD_COMP_10  T PIN TB_TP1080.1
$965      1.6487    9.7583   3  B1   (T)  #579  P_NVVDD_BST2_30  T PIN TB_TP999.1
$966      1.7847    9.8223   2  B1   (T)  #1016 P_NVVDD_LX2_30   T PIN TB_TP1205.1
$967      1.8087    9.7553   2  B1   (T)  #33   P_NVVDD_SNB1_S   T PIN TB_TP1174.1
$968      1.7067    9.6883   1  B1   (T)  #578  P_NVVDD_BST2_R_30 T PIN TB_TP1263.1
$969      1.6087    9.7253   3  B1   (T)  #442  P_NVVDD_PG_10    T PIN TB_TP992.1
$970      1.5027    9.6933   1  B1   (T)  #329  P_NVVDD_CMP_10   T PIN TB_TP1103.1
$971      1.4227    9.7753   1  B1   (T)  #230  P_NVVDD_FB_RC_10 T PIN TB_TP1127.1
$972      1.3027    9.7513   2  B1   (T)  #330  P_NVVDD_VSN_10   T PIN TB_TP1226.1
$973      1.3107    9.6743   2  B1   (T)  #327  P_NVVDD_FBRTN_10 T PIN TB_TP1156.1
$974      1.3527    9.5773   1  B1   (T)  #355  N23411471        T PIN TB_TP7.1
$975      1.1087    9.6763   1  B1   (T)  #965  P_+1_05VS_EN_10  T PIN TB_TP210.1
$976      1.1457    9.8753   1  B1   (T)  #304  N23404878        T PIN TB_TP182.1
$977      1.0947    9.9613   2  B1   (T)  #1429 P_+1_05VS_BST_30 T PIN TB_TP150.1
$978      1.0197    9.9773   2  B1   (T)  #1014 P_+1_05VS_BST_R_30 T PIN TB_TP161.1
$979      0.6517    9.8753   3  B1   (T)  #835  +V3_3S_VCC_FLEX23 T PIN TB_TP321.1
$980      0.7247    9.8643   1  B1   (T)  #819  +V3_3S_ADACBG    T PIN TB_TP1019.1
$981      0.9597    9.7103   2  B1   (T)  #1582 CLKOUT_33MHZ4    T PIN T2136.1
$982      0.9277    9.6433   2  B1   (T)  #385  CLK_PCI_FB_IN    T PIN T2118.1
$983      0.9187    9.5443   2  B1   (T)  #1597 DDPC_AUXP        T PIN T2305.1
$984      0.8477    9.5623   2  B1   (T)  #1596 DDPC_AUXN        T PIN T2304.1
$985      0.8537    9.1653   2  B1   (T)  #1585 ITPCLK_P         T PIN T2198.1
$986      0.9227    9.1593   3  B1   (T)  #1586 ITPCLK_N         T PIN T2199.1
$987      0.8837    9.1133   3  B1   (T)  #987  X1_25IN          T PIN TB_TP1529.1
$988      0.8937    9.0543   3  B1   (T)  #1418 X2_25OUT         T PIN TB_TP1018.1
$989      1.1457    9.0963   1  B1   (T)  #837  +VCCCLKF135      T PIN TB_TP333.1
$990      1.5957    9.2373   1  B1   (T)  #443  P_NVVDD_HG2_R_30 T PIN TB_TP1088.1
$991      1.6467    9.3923   1  B1   (T)  #34   P_NVVDD_LX2_S    T PIN TB_TP1165.1
$992      1.5687    9.5743   2  B1   (T)  #356  N23411467        T PIN TB_TP6.1
$993      1.6137    9.6283   2  B1   (T)  #1408 NVDD_PWRGD       T PIN TB_TP1013.1
$994      1.6487    9.5523   1  B1   (T)  #852  P_NVVDD_LG2_30   T PIN TB_TP1053.1
$995      2.3437    9.5013   1  B1   (T)  #35   P_NVVDD_SNB2_S   T PIN TB_TP1061.1
$996      2.3567    9.6693   1  B1   (T)  #441  P_NVVDD_LG1_30   T PIN TB_TP1074.1
$997      2.4627   10.0853   1  B1   (T)  #439  P_NVVDD_HG1_R_30 T PIN TB_TP1146.1
$998      2.4287   10.3673   1  B1   (T)  #638  Q5101_GATE       T PIN TB_TP1524.1
$999      2.5327   10.5923   1  C1   (T)  #593  +5VS_ODD         T PIN TB_TP57.1
$1000     2.6687   10.5693   1  C1   (T)  #617  SATA_ODD_DA#_R   T PIN TB_TP62.1
$1001     2.6297   10.4803   1  C1   (T)  #594  Q5102_D          T PIN TB_TP1505.1
$1002     2.5807   10.3673   2  C1   (T)  #1505 SATA_ODD_PWRGT_C T PIN TB_TP1494.1
$1003     2.5657   10.2973   2  C1   (T)  #484  SATA_ODD_DA#     T PIN TB_TP669.1
$1004     2.7987   10.3503   1  C1   (T)  #219  N36302668        T PIN TB_TP1395.1
$1005     3.5167   10.5023   1  C1   (T)  #956  FBBVREFA0        T PIN TB_TP672.1
$1006     3.5847   10.5473   2  C1   (T)  #957  FBBVREFQ0        T PIN TB_TP678.1
$1007     3.6377   10.5013   2  C1   (T)  #546  FBB_CMD3         T PIN TB_TP320.1
$1008     3.7077   10.5033   2  C1   (T)  #203  FBB_ZQ1          T PIN TB_TP823.1
$1009     3.9887   10.3053   1  C1   (T)  #1781 FBB_CMD7         T PIN TB_TP303.1
$1010     3.9637   10.4083   2  C1   (T)  #1763 FBB_CMD12        T PIN TB_TP276.1
$1011     4.0127   10.4433   3  C1   (T)  #1764 FBB_CMD13        T PIN TB_TP272.1
$1012     4.1387   10.4963   3  C1   (T)  #543  FBB_CMD5         T PIN TB_TP312.1
$1013     4.2067   10.4963   1  C1   (T)  #958  FBBVREFQ1        T PIN TB_TP902.1
$1014     4.3517   10.4933   1  C1   (T)  #545  FBB_CMD18        T PIN TB_TP247.1
$1015     4.2777    9.9823   1  C1   (T)  #205  FBB_ZQ3          T PIN TB_TP1073.1
$1016     3.9727    9.9693   3  C1   (T)  #1765 FBB_CMD14        T PIN TB_TP267.1
$1017     3.9127    9.9373   1  C1   (T)  #1762 FBB_CMD11        T PIN TB_TP282.1
$1018     3.6567    9.9963   1  C1   (T)  #1803 FBB_D26          T PIN TB_TP86.1
$1019     3.5767    9.9573   1  C1   (T)  #1809 FBB_D31          T PIN TB_TP71.1
$1020     3.4867    9.8953   1  C1   (T)  #1798 FBB_D21          T PIN TB_TP99.1
$1021     3.3957    9.9523   2  C1   (T)  #1850 FBB_DQM2         T PIN TB_TP1312.1
$1022     3.3327    9.9573   3  C1   (T)  #1858 FBB_DQS_RN2      T PIN TB_TP1079.1
$1023     3.2247   10.0563   2  C1   (T)  #1792 FBB_D16          T PIN TB_TP117.1
$1024     3.2037   10.1573   2  C1   (T)  #1795 FBB_D19          T PIN TB_TP106.1
$1025     3.1627   10.0933   2  C1   (T)  #1794 FBB_D18          T PIN TB_TP109.1
$1026     3.1837    9.9673   1  C1   (T)  #1793 FBB_D17          T PIN TB_TP112.1
$1027     3.1947    9.5853   2  C1   (T)  #558  27M_SSC          T PIN TB_TP414.1
$1028     3.1957    9.5153   2  C1   (T)  #215  STRAP_3V3        T PIN TB_TP154.1
$1029     3.1727    9.4003   1  C1   (T)  #976  XTALOUT_C        T PIN TB_TP576.1
$1030     3.2187    9.2823   2  C1   (T)  #977  27M_NOSSC        T PIN TB_TP1203.1
$1031     3.2527    9.3463   2  C1   (T)  #1507 XTALOUT          T PIN TB_TP1149.1
$1032     3.2577    9.4473   1  C1   (T)  #70   ROM_SI           T PIN TB_TP1155.1
$1033     3.2587    9.5533   2  C1   (T)  #537  GPIO_FB_CLAMP_GPU T PIN TB_TP1028.1
$1034     3.3577    9.7993   2  C1   (T)  #1866 FBB_DQS_WP2      T PIN TB_TP1197.1
$1035     3.4317    9.8073   2  C1   (T)  #1797 FBB_D20          T PIN TB_TP104.1
$1036     3.5397    9.8333   3  C1   (T)  #1799 FBB_D22          T PIN TB_TP96.1
$1037     3.6077    9.8483   1  C1   (T)  #1800 FBB_D23          T PIN TB_TP95.1
$1038     3.8947    9.8353   1  C1   (T)  #1779 FBB_CMD4         T PIN TB_TP317.1
$1039     3.9937    9.8973   1  C1   (T)  #1778 FBB_CMD30        T PIN TB_TP193.1
$1040     4.0097    9.7993   2  C1   (T)  #1777 FBB_CMD29        T PIN TB_TP200.1
$1041     4.0797    9.7843   2  C1   (T)  #188  FB_CAL_TERM      T PIN TB_TP1351.1
$1042     4.1507    9.8283   1  C1   (T)  #1832 FBB_D52          T PIN TB_TP1455.1
$1043     4.3437    9.8053   2  C1   (T)  #1835 FBB_D55          T PIN TB_TP1441.1
$1044     4.3237    9.8773   2  C1   (T)  #1834 FBB_D54          T PIN TB_TP1449.1
$1045     4.4057    9.8923   3  C1   (T)  #1833 FBB_D53          T PIN TB_TP1451.1
$1046     4.4607    9.8523   1  C1   (T)  #1854 FBB_DQM6         T PIN TB_TP1282.1
$1047     4.5117    9.7793   1  D1   (T)  #1870 FBB_DQS_WP6      T PIN TB_TP1164.1
$1048     4.6327    9.5963   3  D1   (T)  #1680 FBA_D16          T PIN TB_TP933.1
$1049     4.6527    9.4793   2  D1   (T)  #1746 FBA_DQS_RN2      T PIN TB_TP1005.1
$1050     4.6687    9.3863   2  D1   (T)  #1686 FBA_D21          T PIN TB_TP762.1
$1051     4.6557    9.0733   1  D1   (T)  #1652 FBA_CMD13        T PIN TB_TP693.1
$1052     4.8437    9.0253   2  D1   (T)  #1665 FBA_CMD29        T PIN TB_TP360.1
$1053     4.7417    9.1673   1  D1   (T)  #1688 FBA_D23          T PIN TB_TP1109.1
$1054     4.7027    9.2513   1  D1   (T)  #1687 FBA_D22          T PIN TB_TP860.1
$1055     4.7167    9.4423   2  D1   (T)  #1685 FBA_D20          T PIN TB_TP1261.1
$1056     4.7227    9.5203   1  D1   (T)  #1754 FBA_DQS_WP2      T PIN TB_TP813.1
$1057     4.6927    9.5963   2  D1   (T)  #1738 FBA_DQM2         T PIN TB_TP1094.1
$1058     4.7787    9.6433   1  D1   (T)  #1681 FBA_D17          T PIN TB_TP1085.1
$1059     4.5147    9.9243   1  D1   (T)  #1862 FBB_DQS_RN6      T PIN TB_TP1051.1
$1060     4.5837    9.9283   3  D1   (T)  #1828 FBB_D49          T PIN TB_TP1472.1
$1061     4.6707    9.9483   1  D1   (T)  #1831 FBB_D51          T PIN TB_TP1459.1
$1062     4.7367   10.1463   1  D1   (T)  #1827 FBB_D48          T PIN TB_TP1477.1
$1063     4.7567   10.2253   2  D1   (T)  #1830 FBB_D50          T PIN TB_TP1465.1
$1064     4.9977    9.9263   1  D1   (T)  #1683 FBA_D19          T PIN TB_TP778.1
$1065     5.1287   10.3333   1  D1   (T)  #679  P_+1_2VS_EN      T PIN TB_TP39.1
$1066     5.1607   10.4363   1  D1   (T)  #1394 L_BKLTCTL_PCH    T PIN TB_TP645.1
$1067     5.3827   10.3873   1  D1   (T)  #359  N82615356        T PIN TB_TP41.1
$1068     5.4797   10.4513   1  D1   (T)  #813  LVDS_LCDPWM      T PIN TB_TP761.1
$1069     5.4887   10.6193   1  D1   (T)  #681  LVDS_EDID_CLK    T PIN TB_TP789.1
$1070     5.5567   10.5543   1  D1   (T)  #680  LVDS_EDID_DATA   T PIN TB_TP772.1
$1071     5.6617   10.5333   1  D1   (T)  #795  EDP_LVDS_AUXN    T PIN TB_TP724.1
$1072     5.8087   10.3933   1  D1   (T)  #800  DVDD12           T PIN TB_TP29.1
$1073     5.8447   10.3123   1  D1   (T)  #812  RESET            T PIN TB_TP32.1
$1074     5.5907   10.0963   1  D1   (T)  #1396 L_VDDEN_PCH      T PIN TB_TP609.1
$1075     5.4887   10.1473   1  D1   (T)  #801  DVDD33           T PIN TB_TP31.1
$1076     5.2237    9.9463   1  D1   (T)  #1682 FBA_D18          T PIN TB_TP916.1
$1077     5.4727    9.7273   1  D1   (T)  #954  FBAVREFQ0        T PIN TB_TP814.1
$1078     5.6167    9.6343   1  D1   (T)  #1250 EDP_TXN0_C       T PIN TB_TP654.1
$1079     5.6897    9.7403   1  D1   (T)  #632  INT_MIC_N        T PIN TB_TP552.1
$1080     5.7227    9.6283   3  D1   (T)  #918  N41118845        T PIN TB_TP684.1
$1081     5.7257    9.5473   2  D1   (T)  #920  N41118848        T PIN TB_TP676.1
$1082     5.7627    9.5963   3  D1   (T)  #919  N41118847        T PIN TB_TP841.1
$1083     5.9697    9.6843   1  D1   (T)  #429  +3VS_LCD         T PIN TB_TP646.1
$1084     5.8807   10.0723   1  D1   (T)  #659  +CAM_3V          T PIN TB_TP587.1
$1085     5.9417   10.1373   1  D1   (T)  #794  DPLV_LVDDEN      T PIN TB_TP744.1
$1086     6.1307    9.8823   1  D1   (T)  #592  N66761974        T PIN TB_TP794.1
$1087     6.1397    9.7173   1  D1   (T)  #1395 N32446215        T PIN TB_TP777.1
$1088     6.3057    9.5003   1  D1   (T)  #1006 Q4503_G          T PIN TB_TP698.1
$1089     6.1977    9.5023   1  D1   (T)  #1435 N19074136        T PIN TB_TP665.1
$1090     6.0057    9.4413   1  D1   (T)  #796  EDP_LVDS_AUXP    T PIN TB_TP832.1
$1091     5.8877    9.3173   1  D1   (T)  #671  AC_BAT_SYS_LCD   T PIN TB_TP616.1
$1092     5.7107    9.3633   1  D1   (T)  #526  LCD_BL_PWM_CON   T PIN TB_TP767.1
$1093     5.7627    9.4403   3  D1   (T)  #924  N19728445        T PIN TB_TP1353.1
$1094     5.7217    9.4723   3  D1   (T)  #925  N19728448        T PIN TB_TP1343.1
$1095     5.6157    9.4443   1  D1   (T)  #1253 EDP_TXP2_C       T PIN TB_TP670.1
$1096     5.4717    9.5723   1  D1   (T)  #541  FBA_CMD3         T PIN TB_TP949.1
$1097     5.4277    9.4493   1  D1   (T)  #199  FBA_ZQ0          T PIN TB_TP842.1
$1098     5.7697    9.1683   1  D1   (T)  #674  N16987919        T PIN TB_TP5.1
$1099     5.6937    9.0243   1  D1   (T)  #527  LVDS_ENBL        T PIN TB_TP739.1
$1100     5.4667    9.1273   1  D1   (T)  #538  FBA_CMD5         T PIN TB_TP929.1
$1101     5.3527    9.1543   2  D1   (T)  #1653 FBA_CMD14        T PIN TB_TP329.1
$1102     5.2807    9.1443   2  D1   (T)  #1661 FBA_CMD25        T PIN TB_TP925.1
$1103     5.1917    9.1313   1  D1   (T)  #1669 FBA_CMD7         T PIN TB_TP990.1
$1104     5.4107    8.9823   1  D2   (T)  #953  FBAVREFA1        T PIN TB_TP834.1
$1105     5.5257    8.9043   1  D2   (T)  #540  FBA_CMD18        T PIN TB_TP867.1
$1106     5.5827    8.8443   2  D2   (T)  #1059 LCD_BACKOFF#     T PIN TB_TP280.1
$1107     5.5277    8.7693   1  D2   (T)  #955  FBAVREFQ1        T PIN TB_TP856.1
$1108     5.5607    8.6833   1  D2   (T)  #1061 LCD_BACKEN_PCH   T PIN TB_TP759.1
$1109     5.6107    8.5533   1  D2   (T)  #1301 P_CHG_AC_IN_OC#_10 T PIN TB_TP713.1
$1110     6.0827    8.8123   1  D2   (T)  #365  P_CHG_BATDRV_R_20 T PIN TB_TP679.1
$1111     6.1487    8.3583   1  D2   (T)  #1287 P_CHG_RSENS_SHAPE T PIN TB_TP773.1
$1112     6.1437    7.9553   1  D2   (T)  #36   P_CHG_LX_30      T PIN TB_TP668.1
$1113     6.1657    7.6673   1  D2   (T)  #37   P_CHG_SNB_20     T PIN TB_TP726.1
$1114     5.8597    7.7263   1  D2   (T)  #56   P_CHG_INPUT_SHAPE T PIN TB_TP782.1
$1115     5.7857    7.4233   1  D2   (T)  #15   H_SPKL-_CON      T PIN TB_TP232.1
$1116     5.7837    7.3433   2  D2   (T)  #16   H_SPKL+_CON      T PIN TB_TP241.1
$1117     5.6977    7.2543   2  D2   (T)  #13   H_SPKR-_CON      T PIN TB_TP228.1
$1118     5.6967    7.1793   2  D2   (T)  #14   H_SPKR+_CON      T PIN TB_TP237.1
$1119     5.4467    7.1613   2  D2   (T)  #648  H_SPKR+          T PIN TB_TP1341.1
$1120     5.3877    7.2073   2  D2   (T)  #996  P_CHG_ACP_10     T PIN TB_TP751.1
$1121     5.3597    7.2723   2  D2   (T)  #994  P_CHG_ACN_10     T PIN TB_TP769.1
$1122     5.4467    7.2903   1  D2   (T)  #649  H_SPKR-          T PIN TB_TP1488.1
$1123     5.5217    7.3293   2  D2   (T)  #651  H_SPKL+          T PIN TB_TP1379.1
$1124     5.5057    7.4203   2  D2   (T)  #650  H_SPKL-          T PIN TB_TP1483.1
$1125     5.5717    7.4513   2  D2   (T)  #1043 KSO10            T PIN TB_TP290.1
$1126     5.6307    7.5613   1  D2   (T)  #1034 KSO8             T PIN TB_TP729.1
$1127     5.5667    7.6283   2  D2   (T)  #1036 KSO2             T PIN TB_TP945.1
$1128     5.6217    7.6733   2  D2   (T)  #1037 KSO5             T PIN TB_TP738.1
$1129     5.5587    7.7203   1  D2   (T)  #1020 KSI3             T PIN TB_TP892.1
$1130     5.5347    7.7853   3  D2   (T)  #1057 P_PL_IBAT_THROTTLE_R_10 T PIN TB_TP926.1
$1131     5.5307    7.8543   1  D2   (T)  #59   P_PL_VCC_20      T PIN TB_TP875.1
$1132     5.6127    7.8153   3  D2   (T)  #1022 KSI2             T PIN TB_TP826.1
$1133     5.6817    7.8123   1  D2   (T)  #995  P_CHG_SRN_R_10   T PIN TB_TP802.1
$1134     5.7987    7.9423   2  D2   (T)  #444  P_CHG_HG_30      T PIN TB_TP636.1
$1135     5.7737    8.0083   2  D2   (T)  #54   N17168094        T PIN TB_TP746.1
$1136     5.7077    8.1253   1  D2   (T)  #583  P_CHG_SRP_10     T PIN TB_TP791.1
$1137     5.8587    8.1363   1  D2   (T)  #61   P_CHG_BST_30     T PIN TB_TP717.1
$1138     5.9277    8.3573   1  D2   (T)  #1056 P_CHG_VCC_R_20   T PIN TB_TP649.1
$1139     5.8517    8.3413   2  D2   (T)  #55   P_CHG_VCC_20     T PIN TB_TP763.1
$1140     5.7017    8.3373   2  D2   (T)  #361  P_CHG_CMSRC_20   T PIN TB_TP673.1
$1141     5.6317    8.3363   2  D2   (T)  #363  P_CHG_ACDRV_20   T PIN TB_TP702.1
$1142     5.5567    8.3743   1  D2   (T)  #1335 P_CHG_ACOK_10    T PIN TB_TP740.1
$1143     5.4807    8.4233   1  D2   (T)  #997  P_CHG_ACOK_R_10  T PIN TB_TP688.1
$1144     5.4167    8.3383   1  D2   (T)  #366  P_CHG_ACDET_10   T PIN TB_TP779.1
$1145     5.3177    8.3373   2  D2   (T)  #1403 AC_IN_OC#        T PIN TB_TP800.1
$1146     4.9677    8.3513   2  D2   (T)  #1716 FBA_D49          T PIN TB_TP910.1
$1147     4.9127    8.2973   2  D2   (T)  #1718 FBA_D50          T PIN TB_TP1100.1
$1148     4.8437    8.3173   2  D2   (T)  #1715 FBA_D48          T PIN TB_TP881.1
