 K52JR-R20        eM-Test Expert (R)     licence #1 AAAAAAAA TECHNOLOGY INC, 

 Test Fixture Nails    1702/1536 Selected Drills           3-Nov-2009 18:16
                       1702 Nails, 1809 Nets               INCH units

Nail         X         Y   Type Grid T/B  Net   Net Name   Virtual Pin/Via
$263      -1.7244   -0.5584  2  D2   (B)  #729  M_A_DQ27           V VIA .
$264      -1.7224   -0.4734  3  D2   (B)  #726  M_A_DQ25           V VIA .
$265      -1.7784   -0.4734  3  D2   (B)  #771  M_A_DQS#3          V VIA .
$266      -1.8294   -0.4734  3  D2   (B)  #779  M_A_DQS3           V VIA .
$267      -1.9314   -0.3964  1  D2   (B)  #715  M_A_DQ19           V VIA .
$268      -1.8050   -0.3941  1  D2   (B)  #720  M_A_DQ18           V VIA .
$269      -1.7224   -0.3214  3  D2   (B)  #719  M_A_DQ23           V VIA .
$270      -1.7224   -0.2694  3  D2   (B)  #718  M_A_DQ17           V VIA .
$271      -1.7844   -0.2714  3  D2   (B)  #717  M_A_DQ16           V VIA .
$272      -1.8365   -0.2714  3  D2   (B)  #778  M_A_DQS2           V VIA .
$273      -1.8810   -0.2221  3  D2   (B)  #712  M_A_DQ21           V VIA .
$274      -1.9300   -0.2431  3  D2   (B)  #713  M_A_DQ20           V VIA .
$275      -1.9214   -0.1614  2  D2   (B)  #707  M_A_DQ11           V VIA .
$276      -1.8364   -0.1614  2  D2   (B)  #697  M_A_DM1            V VIA .
$277      -1.7364   -0.1614  1  D2   (B)  #710  M_A_DQ14           V VIA .
$278      -1.7350   -0.0881  3  D2   (B)  #1271 DIMM0_VREF_DQ      V VIA .
$279      -1.6050   -0.1471  1  D3   (B)  #788  M_DRAMRST#         V VIA .
$280      -1.6080   0.0419   1  C3   (B)  #923  M_VREFDQ_DIMM1     V VIA .
$281      -1.7324   0.0986   3  C2   (B)  #776  M_A_DQS0           V VIA .
$282      -1.7590   0.0419   2  C2   (B)  #760  M_A_DQ3            V VIA .
$283      -1.7824   0.0986   3  C2   (B)  #768  M_A_DQS#0          V VIA .
$284      -1.7300   0.1819   3  C2   (B)  #749  M_A_DQ0            V VIA .
$285      -1.7810   0.1819   3  C2   (B)  #738  M_A_DQ4            V VIA .
$286      -1.8504   0.1536   3  C2   (B)  #704  M_A_DQ1            V VIA .
$287      -1.9004   0.1536   3  C2   (B)  #705  M_A_DQ5            V VIA .
$288      -1.8780   0.0719   3  C2   (B)  #696  M_A_DM0            V VIA .
$289      -1.8250   0.0669   3  C2   (B)  #727  M_A_DQ6            V VIA .
$290      -1.8400   -0.0081  3  D2   (B)  #767  M_A_DQ9            V VIA .
$291      -1.7814   -0.0274  3  D2   (B)  #708  M_A_DQ12           V VIA .
$292      -1.7314   -0.0274  3  D2   (B)  #709  M_A_DQ8            V VIA .
$293      -1.8039   -0.0814  3  D2   (B)  #706  M_A_DQ15           V VIA .
$294      -1.8539   -0.0814  3  D2   (B)  #777  M_A_DQS1           V VIA .
$295      -1.9039   -0.0814  3  D2   (B)  #769  M_A_DQS#1          V VIA .
$296      -1.8900   0.0219   3  C2   (B)  #766  M_A_DQ13           V VIA .
$297      -1.9294   0.0736   3  C2   (B)  #716  M_A_DQ7            V VIA .
$298      -2.0490   0.0559   1  C2   (B)  #797  M_VREFDQ_DIMM0     V VIA .
$299      -2.2450   0.1189   1  C2   (B)  #949  EDID_DAT_PCH       V VIA .
$300      -2.1750   0.2469   1  C2   (B)  #948  DDC_CLK_PCH        V VIA .
$301      -2.3300   0.2319   2  C2   (B)  #1342 DGPU_SELECT#       V VIA .
$302      -2.3900   0.2719   2  C2   (B)  #961  LCD_BACKEN_PCH     V VIA .
$303      -2.3150   0.3119   1  C2   (B)  #1389 EDID_SELECT#       V VIA .
$304      -2.3050   0.4169   2  C2   (B)  #960  L_VDDEN_PCH        V VIA .
$305      -2.2300   0.4369   2  C2   (B)  #956  CRT_HSYNC_PCH      V VIA .
$306      -2.1860   0.3769   2  C2   (B)  #950  EDID_CLK_PCH       V VIA .
$307      -2.0720   0.4219   1  C2   (B)  #947  DDC_DATA_PCH       V VIA .
$308      -1.9700   0.3769   1  C2   (B)  #931  CRT_B_PCH          V VIA .
$309      -2.1150   0.5469   1  C2   (B)  #108  BAT1_IN_OC#        V VIA .
$310      -2.2050   0.6019   2  C2   (B)  #958  CRT_VSYNC_PCH      V VIA .
$311      -2.2700   0.5569   2  C2   (B)  #1341 DGPU_SELECT        V VIA .
$312      -2.4400   1.1969   1  B2   (B)  #1305 +VTT_CPU_DISCHRG   V VIA .
$313      -2.5250   1.2869   2  B2   (B)  #20   VSET_EC            V PIN T8826.1
$314      -2.5350   1.3569   2  B2   (B)  #1088 CHG_VREF           V VIA .
$315      -2.4490   1.4569   1  B2   (B)  #1306 +0.75VS_DISCHRG    V VIA .
$316      -2.4250   1.6319   1  B2   (B)  #1201 0.75VSG_RC         V VIA .
$317      -2.3850   1.9869   1  B2   (B)  #1132 +0.75VO            V PIN T8305.1
$318      -2.4400   2.2869   2  A2   (B)  #965  LCD_VDD_EN         V VIA .
$319      -2.4950   2.3419   2  A2   (B)  #955  LVDS_EDID_CLK_C    V VIA .
$320      -2.3700   2.2919   2  A2   (B)  #23   LVDS_GPU_SW        V VIA .
$321      -2.2350   2.2019   1  B2   (B)  #210  N24762625          V VIA .
$322      -2.1250   2.0069   1  B2   (B)  #1042 VERF_C3            V VIA .
$323      -2.3100   1.5319   1  B2   (B)  #1285 +0.75VSG_DISCHRG   V VIA .
$324      -2.3050   1.2719   1  B2   (B)  #1283 +1.5VSG_DISCHRG    V VIA .
$325      -2.2400   1.1969   1  B2   (B)  #213  N24762297          V VIA .
$326      -1.5805   1.1259   1  B3   (B)  #214  CLKB1#             V VIA .
$327      -1.7950   1.5219   2  B2   (B)  #568  GMAB15             V VIA .
$328      -1.7900   1.5979   2  B2   (B)  #559  GMAB2              V VIA .
$329      -1.7775   1.6669   2  B2   (B)  #560  GMAB3              V VIA .
$330      -1.8920   1.6534   1  B2   (B)  #556  GMAB10             V VIA .
$331      -1.9650   1.7519   1  B2   (B)  #982  +0.75VSG           V VIA .
$332      -1.6370   1.9219   1  B2   (B)  #474  CKEB0              V VIA .
$333      -1.6350   2.1319   1  B2   (B)  #472  CASB0#             V VIA .
$334      -0.8650   2.6469   1  A3   (B)  #89   FAN_PWM            V VIA .
$335      -1.5300   1.9519   1  B3   (B)  #570  ODTB0              V VIA .
$336      -1.1500   1.7519   1  B3   (B)  #478  CSB00#             V VIA .
$337      -1.0440   2.1429   1  B3   (B)  #1043 VERF_D3            V VIA .
$338      -0.8100   2.0989   2  B3   (B)  #591  WEB0#              V VIA .
$339      -0.7600   2.1469   2  B3   (B)  #479  CSB01#             V VIA .
$340      -0.7535   1.9969   1  B3   (B)  #576  QSB2               V VIA .
$341      -0.8250   1.9169   2  B3   (B)  #572  RASB0#             V VIA .
$342      -0.7563   1.9159   2  B3   (B)  #498  MDB23              V VIA .
$343      -0.7595   1.8479   2  B3   (B)  #549  DQMB#3             V VIA .
$344      -0.8650   1.7469   1  B3   (B)  #148  +1.5VSG            V VIA .
$345      -0.8350   1.6719   2  B3   (B)  #571  ODTB1              V VIA .
$346      -0.7750   1.6369   2  B3   (B)  #473  CASB1#             V VIA .
$347      -0.8850   1.6159   2  B3   (B)  #573  RASB1#             V VIA .
$348      -0.8250   1.5719   2  B3   (B)  #481  CSB11#             V VIA .
$349      -0.7600   1.5369   2  B3   (B)  #480  CSB10#             V VIA .
$350      -0.8800   1.4369   1  B3   (B)  #141  MEM_RST            V VIA .
$351      -1.0450   1.3519   1  B3   (B)  #1044 VERF_C4            V VIA .
$352      -1.0450   1.2369   1  B3   (B)  #1534 ZQ3_R1             V VIA .
$353      -0.7110   1.1199   1  B3   (B)  #167  +SPV18             V VIA .
$354      -0.5860   1.0769   1  C3   (B)  #465  N34412125          V VIA .
$355      -0.7730   0.9719   1  C3   (B)  #981  +1.8VSG            V VIA .
$356      -0.7940   0.5489   1  C3   (B)  #1318 BATSEL_0           V PIN T8820.1
$357      -0.8650   0.6319   2  C3   (B)  #17   CHG_EN             V PIN T8822.1
$358      -0.9300   0.6569   2  C3   (B)  #21   ISET_EC            V PIN T8825.1
$359      -0.9450   0.5769   1  C3   (B)  #1324 BATSEL_1           V PIN T8821.1
$360      -1.0300   0.6319   1  C3   (B)  #107  AC_IN_OC#          V PIN T8824.1
$361      -1.2357   0.1939   3  C3   (B)  #868  M_B_DQ0            V VIA .
$362      -1.2862   0.1939   3  C3   (B)  #879  M_B_DQ1            V VIA .
$363      -1.2684   0.1369   3  C3   (B)  #898  M_B_DQS#0          V VIA .
$364      -1.3194   0.1369   3  C3   (B)  #906  M_B_DQS0           V VIA .
$365      -1.3644   0.1964   3  C3   (B)  #835  M_B_DQ4            V VIA .
$366      -1.4154   0.1956   3  C3   (B)  #834  M_B_DQ5            V VIA .
$367      -1.4134   0.1369   3  C3   (B)  #826  M_B_DM0            V VIA .
$368      -1.3683   0.0679   3  C3   (B)  #857  M_B_DQ6            V VIA .
$369      -1.4193   0.0679   3  C3   (B)  #846  M_B_DQ7            V VIA .
$370      -1.4397   -0.0180  2  D3   (B)  #896  M_B_DQ12           V VIA .
$371      -1.3737   -0.0180  3  D3   (B)  #897  M_B_DQ9            V VIA .
$372      -1.3964   -0.0630  3  D3   (B)  #899  M_B_DQS#1          V VIA .
$373      -1.4426   -0.1389  3  D3   (B)  #836  M_B_DQ14           V VIA .
$374      -1.3806   -0.1389  3  D3   (B)  #837  M_B_DQ11           V VIA .
$375      -1.3086   -0.1389  3  D3   (B)  #841  M_B_DQ13           V VIA .
$376      -1.3444   -0.0610  3  D3   (B)  #907  M_B_DQS1           V VIA .
$377      -1.3007   -0.0180  3  D3   (B)  #839  M_B_DQ8            V VIA .
$378      -1.2983   0.0679   3  C3   (B)  #895  M_B_DQ3            V VIA .
$379      -1.2363   0.0679   3  C3   (B)  #890  M_B_DQ2            V VIA .
$380      -1.2367   -0.0180  3  D3   (B)  #838  M_B_DQ10           V VIA .
$381      -1.2724   -0.0600  3  D3   (B)  #827  M_B_DM1            V VIA .
$382      -1.2000   -0.0931  2  D3   (B)  #1272 DIMM1_VREF_DQ      V VIA .
$383      -1.2466   -0.1389  3  D3   (B)  #840  M_B_DQ15           V VIA .
$384      -1.2357   -0.2259  3  D3   (B)  #847  M_B_DQ16           V VIA .
$385      -1.2870   -0.2251  3  D3   (B)  #848  M_B_DQ20           V VIA .
$386      -1.3377   -0.2259  3  D3   (B)  #828  M_B_DM2            V VIA .
$387      -1.3924   -0.2259  3  D3   (B)  #843  M_B_DQ21           V VIA .
$388      -1.4434   -0.2259  3  D3   (B)  #842  M_B_DQ17           V VIA .
$389      -1.4140   -0.3389  3  D3   (B)  #908  M_B_DQS2           V VIA .
$390      -1.3630   -0.3389  3  D3   (B)  #900  M_B_DQS#2          V VIA .
$391      -1.2997   -0.3389  3  D3   (B)  #850  M_B_DQ22           V VIA .
$392      -1.2377   -0.3389  3  D3   (B)  #849  M_B_DQ19           V VIA .
$393      -1.2514   -0.3954  3  D3   (B)  #855  M_B_DQ29           V VIA .
$394      -1.2684   -0.4494  3  D3   (B)  #901  M_B_DQS#3          V VIA .
$395      -1.3184   -0.4474  3  D3   (B)  #909  M_B_DQS3           V VIA .
$396      -1.3135   -0.3924  3  D3   (B)  #856  M_B_DQ24           V VIA .
$397      -1.3645   -0.3924  3  D3   (B)  #844  M_B_DQ23           V VIA .
$398      -1.4155   -0.3924  3  D3   (B)  #845  M_B_DQ18           V VIA .
$399      -1.4363   -0.4464  3  D3   (B)  #852  M_B_DQ25           V VIA .
$400      -1.3843   -0.4464  3  D3   (B)  #851  M_B_DQ28           V VIA .
$401      -1.4069   -0.5277  3  D3   (B)  #829  M_B_DM3            V VIA .
$402      -1.4400   -0.5681  3  D3   (B)  #854  M_B_DQ31           V VIA .
$403      -1.3683   -0.5672  3  D3   (B)  #853  M_B_DQ26           V VIA .
$404      -1.3174   -0.5662  3  D3   (B)  #859  M_B_DQ27           V VIA .
$405      -1.2654   -0.5662  3  D3   (B)  #858  M_B_DQ30           V VIA .
$406      -1.2664   -0.6950  3  D3   (B)  #825  M_CKE3             V VIA .
$407      -1.3234   -0.6950  3  D3   (B)  #807  M_B_A15            V VIA .
$408      -1.4454   -0.6950  1  D3   (B)  #824  M_CKE2             V VIA .
$409      -1.4415   -0.7897  3  D3   (B)  #818  M_B_BS2            V VIA .
$410      -1.3795   -0.7897  3  D3   (B)  #804  M_B_A12            V VIA .
$411      -1.3177   -0.7887  3  D3   (B)  #812  M_B_A6             V VIA .
$412      -1.2527   -0.7887  3  D3   (B)  #806  M_B_A14            V VIA .
$413      -1.2577   -0.8402  3  D3   (B)  #803  M_B_A11            V VIA .
$414      -1.3077   -0.8392  3  D3   (B)  #813  M_B_A7             V VIA .
$415      -1.3414   -0.8957  3  D3   (B)  #810  M_B_A4             V VIA .
$416      -1.3924   -0.8957  3  D3   (B)  #811  M_B_A5             V VIA .
$417      -1.4064   -0.8352  3  D3   (B)  #815  M_B_A9             V VIA .
$418      -1.4434   -0.8957  3  D3   (B)  #814  M_B_A8             V VIA .
$419      -1.4434   -0.9722  3  D3   (B)  #809  M_B_A3             V VIA .
$420      -1.3814   -0.9722  2  D3   (B)  #801  M_B_A1             V VIA .
$421      -1.3154   -0.9724  3  D3   (B)  #800  M_B_A0             V VIA .
$422      -1.2550   -0.9781  3  D3   (B)  #808  M_B_A2             V VIA .
$423      -1.2369   -1.1049  3  D3   (B)  #817  M_B_BS1            V VIA .
$424      -1.2524   -1.1674  2  E3   (B)  #917  M_B_RAS#           V VIA .
$425      -1.2964   -1.1049  3  D3   (B)  #821  M_CLK_DDR#3        V VIA .
$426      -1.3474   -1.1049  3  D3   (B)  #823  M_CLK_DDR3         V VIA .
$427      -1.3955   -1.0643  3  D3   (B)  #822  M_CLK_DDR2         V VIA .
$428      -1.4455   -1.0647  3  D3   (B)  #820  M_CLK_DDR#2        V VIA .
$429      -1.4446   -1.1263  3  E3   (B)  #802  M_B_A10            V VIA .
$430      -1.3936   -1.1263  3  E3   (B)  #816  M_B_BS0            V VIA .
$431      -1.4414   -1.1928  3  E3   (B)  #924  M_B_WE#            V VIA .
$432      -1.3814   -1.1928  3  E3   (B)  #819  M_B_CAS#           V VIA .
$433      -1.3314   -1.1928  3  E3   (B)  #805  M_B_A13            V VIA .
$434      -1.2660   -1.2631  3  E3   (B)  #922  M_VREFCA_DIMM1     V VIA .
$435      -1.2974   -1.3154  3  E3   (B)  #915  M_ODT2             V VIA .
$436      -1.2374   -1.3155  3  E3   (B)  #916  M_ODT3             V VIA .
$437      -1.2564   -1.4054  3  E3   (B)  #864  M_B_DQ37           V VIA .
$438      -1.2460   -1.4794  3  E3   (B)  #866  M_B_DQ39           V VIA .
$439      -1.2469   -1.5424  2  E3   (B)  #867  M_B_DQ38           V VIA .
$440      -1.2374   -1.6144  3  E3   (B)  #874  M_B_DQ41           V VIA .
$441      -1.2884   -1.6164  3  E3   (B)  #873  M_B_DQ44           V VIA .
$442      -1.3014   -1.4794  3  E3   (B)  #830  M_B_DM4            V VIA .
$443      -1.3084   -1.4054  3  E3   (B)  #865  M_B_DQ33           V VIA .
$444      -1.3704   -1.4054  3  E3   (B)  #860  M_B_DQ32           V VIA .
$445      -1.4254   -1.4054  3  E3   (B)  #861  M_B_DQ36           V VIA .
$446      -1.3870   -1.3061  1  E3   (B)  #919  M_CS#3             V VIA .
$447      -1.4800   -1.3001  1  E3   (B)  #985  M_VREF1            V VIA .
$448      -1.4800   -1.3781  3  E3   (B)  #796  M_VREFCA_DIMM0     V VIA .
$449      -1.4144   -1.4794  3  E3   (B)  #910  M_B_DQS4           V VIA .
$450      -1.3624   -1.4794  3  E3   (B)  #902  M_B_DQS#4          V VIA .
$451      -1.3594   -1.5424  2  E3   (B)  #862  M_B_DQ35           V VIA .
$452      -1.4294   -1.5424  2  E3   (B)  #863  M_B_DQ34           V VIA .
$453      -1.4404   -1.6164  3  E3   (B)  #831  M_B_DM5            V VIA .
$454      -1.3904   -1.6164  3  E3   (B)  #870  M_B_DQ45           V VIA .
$455      -1.3394   -1.6164  3  E3   (B)  #869  M_B_DQ40           V VIA .
$456      -1.2864   -1.6994  3  E3   (B)  #903  M_B_DQS#5          V VIA .
$457      -1.2364   -1.6994  3  E3   (B)  #911  M_B_DQS5           V VIA .
$458      -1.2614   -1.7684  3  E3   (B)  #876  M_B_DQ42           V VIA .
$459      -1.2664   -1.8274  3  E3   (B)  #883  M_B_DQ48           V VIA .
$460      -1.3164   -1.8274  3  E3   (B)  #882  M_B_DQ50           V VIA .
$461      -1.3264   -1.7684  3  E3   (B)  #875  M_B_DQ43           V VIA .
$462      -1.3634   -1.6994  2  E3   (B)  #872  M_B_DQ47           V VIA .
$463      -1.4394   -1.6984  2  E3   (B)  #871  M_B_DQ46           V VIA .
$464      -1.4414   -1.7684  3  E3   (B)  #877  M_B_DQ52           V VIA .
$465      -1.3804   -1.7684  3  E3   (B)  #878  M_B_DQ53           V VIA .
$466      -1.3854   -1.8274  3  E3   (B)  #912  M_B_DQS6           V VIA .
$467      -1.4354   -1.8274  3  E3   (B)  #904  M_B_DQS#6          V VIA .
$468      -1.4414   -1.9314  3  E3   (B)  #881  M_B_DQ54           V VIA .
$469      -1.3904   -1.9324  3  E3   (B)  #880  M_B_DQ55           V VIA .
$470      -1.3404   -1.9334  3  E3   (B)  #832  M_B_DM6            V VIA .
$471      -1.2904   -1.9334  3  E3   (B)  #884  M_B_DQ51           V VIA .
$472      -1.2404   -1.9334  3  E3   (B)  #885  M_B_DQ49           V VIA .
$473      -1.2904   -2.0174  3  E3   (B)  #892  M_B_DQ58           V VIA .
$474      -1.3414   -2.0174  3  E3   (B)  #891  M_B_DQ60           V VIA .
$475      -1.3934   -2.0174  3  E3   (B)  #886  M_B_DQ57           V VIA .
$476      -1.4444   -2.0164  3  E3   (B)  #887  M_B_DQ56           V VIA .
$477      -1.5700   -2.1231  1  E3   (B)  #784  N17030462          V VIA .
$478      -1.5200   -2.5031  1  F3   (B)  #1607 H_DRAM_PWRGD       V VIA .
$479      -1.5000   -2.4081  1  F3   (B)  #1322 SMB1_DAT_S         V VIA .
$480      -1.3900   -2.2231  2  E3   (B)  #921  N17001195          V VIA .
$481      -1.4144   -2.1614  3  E3   (B)  #889  M_B_DQ63           V VIA .
$482      -1.4414   -2.0904  3  E3   (B)  #888  M_B_DQ61           V VIA .
$483      -1.3814   -2.0904  3  E3   (B)  #833  M_B_DM7            V VIA .
$484      -1.3264   -2.0904  3  E3   (B)  #905  M_B_DQS#7          V VIA .
$485      -1.2764   -2.0904  3  E3   (B)  #913  M_B_DQS7           V VIA .
$486      -1.3540   -2.1451  3  E3   (B)  #920  N16889776          V VIA .
$487      -1.2964   -2.1614  3  E3   (B)  #893  M_B_DQ59           V VIA .
$488      -1.2464   -2.1614  3  E3   (B)  #894  M_B_DQ62           V VIA .
$489      -1.0800   -2.1381  1  E3   (B)  #914  N16890467          V VIA .
$490      -1.0200   -2.2881  1  F3   (B)  #1603 PM_SYNC#           V VIA .
$491      -0.9050   -2.1981  1  E3   (B)  #1605 H_CPUPWRGD         V VIA .
$492      -0.8100   -2.3181  1  F3   (B)  #80   TP_CLK             V VIA .
$493      -0.7600   -2.4971  1  F3   (B)  #269  TP_RIHGT           V VIA .
$494      -1.3850   -2.7781  1  F3   (B)  #925  +5VS_TP            V VIA .
$495      -0.6600   -2.6781  1  F3   (B)  #1222 BT_ON              V VIA .
$496      -0.3600   -2.7331  1  F4   (B)  #133  P_1V5_DL_40        V VIA .
$497      -0.3300   -2.5281  1  F4   (B)  #1153 P_1V5_BST+_10      V VIA .
$498      -0.4850   -2.3481  1  F4   (B)  #131  P_1V5_DH_40        V VIA .
$499      -0.5150   -2.0731  1  E4   (B)  #1215 H_PROCHOT_S#       V VIA .
$500      -0.4100   -2.0631  1  E4   (B)  #101  THRO_CPU           V VIA .
$501      -0.4550   -1.8531  1  E4   (B)  #1426 H_PECI             V VIA .
$502      -0.3400   -1.8481  2  E4   (B)  #1380 H_CATERR#          V VIA .
$503      -0.2700   -1.8481  2  E4   (B)  #1601 H_THRMTRIP#_R      V VIA .
$504      -0.2000   -1.8471  2  E4   (B)  #1407 PM_EXTTS#0         V VIA .
$505      -0.0750   -1.8581  2  E4   (B)  #1171 CPU_THRM_DC        V VIA .
$506      -0.0700   -1.9281  2  E4   (B)  #1170 CPU_THRM_DA        V VIA .
$507      -0.1350   -1.9931  1  E4   (B)  #1602 PM_SYNC#_R         V VIA .
$508      -0.1450   -2.3621  1  F4   (B)  #1164 SUSC#_PWR          V VIA .
$509      -0.2100   -2.4231  1  F4   (B)  #1238 P_1V5_BST_10       V VIA .
$510      -0.1830   -2.6381  1  F4   (B)  #1547 P_1V5_OC_10        V VIA .
$511      0.0560    -2.7421  1  F4   (B)  #1136 P_1V5_FB_10        V VIA .
$512      0.0190    -2.6121  1  F4   (B)  #1195 P_1V5_VDD_20       V VIA .
$513      0.0000    -2.5281  2  F4   (B)  #1531 P_1V5_TON_10       V VIA .
$514      0.0020    -2.4581  2  F4   (B)  #1206 P_1V5_EN_10        V VIA .
$515      0.0750    -2.4731  2  F4   (B)  #130  P_1V5_VIN_SHAPE    V VIA .
$516      0.2950    -2.4081  1  F4   (B)  #1299 N18819589          V VIA .
$517      0.1800    -2.2081  1  E4   (B)  #1084 P_VGA_ISEN_N_10    V VIA .
$518      0.2850    -2.1881  1  E4   (B)  #1339 +VGFX_CORE_DISCHRG V VIA.
$519      0.3100    -1.9981  1  E4   (B)  #1274 P_VGA_NTC_10       V VIA .
$520      0.3910    -1.9181  2  E4   (B)  #1386 H_CPURST#          V VIA .
$521      0.4150    -1.8481  2  E4   (B)  #1461 XDP_TDO_R          V VIA .
$522      0.3460    -1.8531  2  E4   (B)  #1402 H_DBR#_R           V VIA .
$523      0.2770    -1.8581  2  E4   (B)  #1082 GVR_PWR_MON        V VIA .
$524      0.3580    -1.5471  2  E4   (B)  #1611 H_PWRGD_XDP        V PIN T0309.1
$525      0.3600    -1.4731  2  E4   (B)  #1623 XDP_OBS2_R         V PIN T0301.1
$526      0.3450    -1.4031  2  E4   (B)  #1626 XDP_OBS4_R         V PIN T0304.1
$527      0.4000    -1.3571  2  E4   (B)  #1625 XDP_OBS3_R         V PIN T0303.1
$528      0.3480    -1.3131  2  E4   (B)  #1631 TP_SKTOCC#         V PIN T0314.1
$529      0.3360    -1.2451  2  E4   (B)  #1629 XDP_OBS7_R         V PIN T0307.1
$530      0.2670    -1.2441  2  E4   (B)  #1627 XDP_OBS5_R         V PIN T0305.1
$531      0.2660    -1.3191  2  E4   (B)  #1624 XDP_OBS0_R         V PIN T0302.1
$532      0.2700    -1.3971  2  E4   (B)  #1628 XDP_OBS6_R         V PIN T0306.1
$533      0.2630    -1.4781  1  E4   (B)  #1630 XDP_OBS1_R         V PIN T0308.1
$534      -0.0748   -1.4187  2  E4   (B)  #1373 H_VTTPWRGD         V VIA .
$535      -0.1100   -1.2901  2  E4   (B)  #1406 RSVD65_R           V VIA .
$536      -0.1300   -1.3621  2  E4   (B)  #1405 RSVD64_R           V VIA .
$537      -0.1525   -1.4207  3  E4   (B)  #761  M_A_DQ61           V VIA .
$538      -0.1865   -1.4587  3  E4   (B)  #756  M_A_DQ56           V VIA .
$539      -0.1500   -1.5061  3  E4   (B)  #1604 VCCPWRGOOD_1_R     V VIA .
$540      -0.1060   -1.5611  3  E4   (B)  #1553 PM_EXTTS#1         V VIA .
$541      -0.2250   -1.5581  2  E4   (B)  #1383 PLT_RST#_R         V VIA .
$542      -0.2323   -1.4974  3  E4   (B)  #774  M_A_DQS#6          V VIA .
$543      -0.2692   -1.4581  3  E4   (B)  #748  M_A_DQ49           V VIA .
$544      -0.2323   -1.4187  3  E4   (B)  #755  M_A_DQ51           V VIA .
$545      -0.2685   -1.3817  3  E4   (B)  #781  M_A_DQS5           V VIA .
$546      -0.1929   -1.3813  3  E4   (B)  #740  M_A_DQ43           V VIA .
$547      -0.2314   -1.3374  3  E4   (B)  #739  M_A_DQ40           V VIA .
$548      -0.2725   -1.3007  3  E4   (B)  #744  M_A_DQ41           V VIA .
$549      -0.3110   -1.3399  3  E4   (B)  #743  M_A_DQ44           V VIA .
$550      -0.3534   -1.4187  3  E4   (B)  #746  M_A_DQ47           V VIA .
$551      -0.3898   -1.4571  3  E4   (B)  #701  M_A_DM5            V VIA .
$552      -0.3120   -1.4974  3  E4   (B)  #747  M_A_DQ53           V VIA .
$553      -0.3050   -1.5581  2  E4   (B)  #1467 VDDPWRGOOD_R       V VIA .
$554      -0.5400   -1.5581  1  E4   (B)  #207  SM_RCOMP2          V VIA .
$555      -0.5600   -1.4391  1  E3   (B)  #1473 SM_RCOMP1          V VIA .
$556      -0.4890   -1.3261  1  E4   (B)  #1474 SM_RCOMP0          V VIA .
$557      -0.3898   -1.3399  3  E4   (B)  #733  M_A_DQ34           V VIA .
$558      -0.3504   -1.3052  3  E4   (B)  #780  M_A_DQS4           V VIA .
$559      -0.3504   -1.2542  3  E4   (B)  #772  M_A_DQS#4          V VIA .
$560      -0.3112   -1.2225  3  E4   (B)  #786  M_ODT1             V VIA .
$561      -0.3884   -1.2214  3  E4   (B)  #730  M_A_DQ37           V VIA .
$562      -0.4275   -1.2567  3  E4   (B)  #700  M_A_DM4            V VIA .
$563      -0.4275   -1.1857  3  E4   (B)  #734  M_A_DQ36           V VIA .
$564      -0.3504   -1.1825  3  E4   (B)  #790  M_CS#1             V VIA .
$565      -0.3120   -1.1491  3  E4   (B)  #799  M_A_WE#            V VIA .
$566      -0.3554   -1.0644  1  D4   (B)  #918  M_CS#2             V VIA .
$567      -0.5472   -1.0624  1  D3   (B)  #687  M_A_BS1            V VIA .
$568      -0.3504   -0.7524  3  D4   (B)  #695  M_CKE1             V VIA .
$569      -0.3125   -0.7107  3  D4   (B)  #728  M_A_DQ30           V VIA .
$570      -0.3504   -0.6747  3  D4   (B)  #724  M_A_DQ26           V VIA .
$571      -0.3505   -0.6237  3  D4   (B)  #721  M_A_DQ24           V VIA .
$572      -0.3875   -0.5897  3  D4   (B)  #725  M_A_DQ28           V VIA .
$573      -0.3875   -0.4697  1  D4   (B)  #698  M_A_DM2            V VIA .
$574      -0.3875   -0.3517  1  D4   (B)  #711  M_A_DQ10           V VIA .
$575      -0.3072   -0.3157  1  D4   (B)  #765  M_A_DQ2            V VIA .
$576      -0.3184   -0.5134  3  D4   (B)  #770  M_A_DQS#2          V VIA .
$577      -0.3504   -0.5525  3  D4   (B)  #714  M_A_DQ22           V VIA .
$578      -0.3115   -0.5917  3  D4   (B)  #722  M_A_DQ29           V VIA .
$579      -0.0435   -0.4730  3  D4   (B)  #1378 H_COMP1            V VIA .
$580      0.0190    -0.4931  3  D4   (B)  #1664 CFG18              V PIN T0537.1
$581      0.0436    -0.4364  2  D4   (B)  #1793 FDI_TXN7           V VIA .
$582      0.1236    -0.3974  3  D4   (B)  #1800 FDI_TXP6           V VIA .
$583      0.1636    -0.4364  3  D4   (B)  #1790 FDI_TXN4           V VIA .
$584      0.2381    -0.4344  3  D4   (B)  #1785 DMI_RXP3           V VIA .
$585      0.2800    -0.3931  3  D4   (B)  #1784 DMI_RXP2           V VIA .
$586      0.3200    -0.3481  3  D4   (B)  #1782 DMI_RXP0           V VIA .
$587      0.2830    -0.3131  3  D4   (B)  #1778 DMI_RXN0           V VIA .
$588      0.2400    -0.3531  3  D4   (B)  #1786 FDI_TXN0           V VIA .
$589      0.0836    -0.3564  3  D4   (B)  #1799 FDI_TXP5           V VIA .
$590      0.0800    -0.2781  2  D4   (B)  #1796 FDI_TXP2           V VIA .
