 CHICAGO_HR_HPC_MV_MB_V1        eM-Test Expert (R)     licence #1 AAAAAAAA TECHNOLOGY INC, 

 Test Fixture Nails    1429/6711 Selected Drills           5-Mar-2011 8:40
                       1429 Nails, 2192 Nets               INCH units

Nail         X         Y   Type Grid T/B  Net   Net Name   Virtual Pin/Via
$1504     -6.110    -3.179   3  E3   (B)  #652  MDI3-            V VIA .
$1505     -6.001    -3.584   1  E3   (B)  #62   DA0-             V VIA .
$1506     -5.753    -3.337   1  E3   (B)  #658  +DVDD10          V VIA .
$1507     -5.354    -3.637   1  E3   (B)  #1411 DGPU_HOLD_RST#   V VIA .
$1508     -5.174    -3.766   1  E4   (B)  #255  GPU_RST#         V VIA .
$1509     -5.048    -3.284   1  E3   (B)  #644  EC_PWR_LED_W     V VIA .
$1510     -5.056    -3.532   1  E3   (B)  #980  +VPCIE_ON        V VIA .
$1511     -5.018    -3.778   3  E4   (B)  #261  N18403293        V VIA .
$1512     -5.073    -3.913   1  E4   (B)  #283  AT_GPIO2         V VIA .
$1513     -5.077    -3.996   2  E4   (B)  #260  DDC6DATA         V PIN TPG7.1
$1514     -5.073    -4.063   3  E4   (B)  #259  DDC6CLK          V PIN TPG6.1
$1515     -5.186    -4.075   3  E4   (B)  #274  AT_GPIO0         V VIA .
$1516     -5.293    -4.085   1  E4   (B)  #281  OVT_GFX#_R       V VIA .
$1517     -5.282    -4.184   1  E4   (B)  #305  DLVDS_DDC_CLK    V VIA .
$1518     -5.422    -4.305   1  E4   (B)  #1511 OVT_GFX#         V VIA .
$1519     -5.296    -4.406   3  E4   (B)  #447  +SPV10           V VIA .
$1520     -5.264    -4.461   3  E4   (B)  #1510 N53689308        V VIA .
$1521     -5.110    -4.420   1  E4   (B)  #295  AT_JTAG_TRSTB    V VIA .
$1522     -5.061    -4.287   1  E4   (B)  #276  AT_GPIO11        V VIA .
$1523     -5.050    -4.366   2  E4   (B)  #448  +SPV18           V VIA .
$1524     -5.057    -4.507   3  E4   (B)  #292  AT_JTAG_TDI      V VIA .
$1525     -5.057    -4.564   3  E4   (B)  #294  AT_JTAG_TMS      V VIA .
$1526     -5.095    -4.597   3  E4   (B)  #293  AT_JTAG_TDO      V VIA .
$1527     -5.147    -4.572   3  E4   (B)  #291  AT_JTAG_CLK      V VIA .
$1528     -5.194    -4.681   3  E4   (B)  #263  DPC_CALR         V VIA .
$1529     -5.192    -4.626   3  E4   (B)  #308  AT_TESTEN        V VIA .
$1530     -5.332    -4.571   1  E4   (B)  #1482 EC_SMB0_CLK_3S_DELAY V VIA .
$1531     -5.409    -4.832   1  E4   (B)  #1255 UTMDS_DDC_DATA   V VIA .
$1532     -5.406    -4.934   1  E4   (B)  #1492 UHDMI_DET_Q      V VIA .
$1533     -5.266    -4.836   1  E4   (B)  #1254 UTMDS_DDC_CLK    V VIA .
$1534     -5.479    -5.171   1  E5   (B)  #1256 UHDMI_DET        V VIA .
$1535     -5.737    -4.789   1  E4   (B)  #709  +V5S_HDMI_D      V VIA .
$1536     -5.798    -4.728   1  E4   (B)  #695  +V5S_HDMI        V VIA .
$1537     -5.995    -4.822   1  E4   (B)  #705  HDMI_DDC_DATA    V VIA .
$1538     -5.974    -4.930   3  E4   (B)  #698  UHDMI_TX0N_L     V VIA .
$1539     -5.924    -4.934   3  E4   (B)  #1436 HDMI_DDC_DATA_R  V VIA .
$1540     -5.933    -5.114   2  E5   (B)  #1437 HDMI_DDC_CLK_R   V VIA .
$1541     -5.992    -5.128   3  E5   (B)  #696  HDMI_CEC         V PIN TPB1.1
$1542     -5.957    -5.189   1  E5   (B)  #88   +VCC_USB1_J      V VIA .
$1543     -5.526    -5.307   1  E5   (B)  #96   EC_USB_PWR_EN    V VIA .
$1544     -5.528    -5.396   1  E5   (B)  #98   USB_OC#1         V VIA .
$1545     -5.270    -5.388   1  E5   (B)  #1425 CLKTESTA_C       V VIA .
$1546     -5.143    -5.389   1  E5   (B)  #1424 CLKTESTB_C       V VIA .
$1547     -5.171    -5.674   3  E5   (B)  #1549 MEM_RST          V VIA .
$1548     -5.236    -5.682   1  E5   (B)  #622  DGPU_PWROK       V VIA .
$1549     -5.424    -5.793   1  E5   (B)  #661  LAN_CLK_REQ#     V VIA .
$1550     -5.951    -5.831   1  E5   (B)  #687  USB_PN2_L        V VIA .
$1551     -6.007    -6.142   1  E5   (B)  #26   MIC1-R_C_R_L     V VIA .
$1552     -6.010    -6.310   1  E6   (B)  #1407 MIC1-R           V VIA .
$1553     -5.875    -6.298   1  E6   (B)  #1445 MIC1-R_C_R       V VIA .
$1554     -5.684    -6.352   3  E6   (B)  #1520 SPK-R-           V VIA .
$1555     -5.749    -6.352   1  E6   (B)  #1518 SPK-L+           V VIA .
$1556     -6.006    -6.437   3  E6   (B)  #1409 MIC1-L           V VIA .
$1557     -6.011    -6.488   3  E6   (B)  #1446 MIC1-L_C_R       V VIA .
$1558     -5.990    -6.586   1  E6   (B)  #25   MIC1-L_C_R_L     V VIA .
$1559     -5.905    -6.623   1  E6   (B)  #24   AGND             V VIA .
$1560     -6.030    -6.719   1  E6   (B)  #29   A_HP1_OUTR       V VIA .
$1561     -5.921    -6.872   3  E6   (B)  #682  HPOUT-R          V VIA .
$1562     -5.864    -6.878   3  E6   (B)  #1503 MUTE_HPOUT       V VIA .
$1563     -5.930    -6.981   1  E6   (B)  #684  HPOUT-L          V VIA .
$1564     -6.031    -7.136   1  E6   (B)  #28   A_HP1_OUTL       V VIA .
$1565     -6.129    -7.285   3  E6   (B)  #1403 AUD_CBN          V VIA .
$1566     -6.131    -7.340   3  E6   (B)  #1405 AUD_CPVEE        V VIA .
$1567     -6.095    -7.380   3  E6   (B)  #1404 AUD_CBP          V VIA .
$1568     -6.245    -7.326   1  E6   (B)  #1406 AUD_LDO_CAP      V VIA .
$1569     -6.471    -7.543   3  F7   (B)  #30   HPOUT-JD         V VIA .
$1570     -6.461    -7.595   3  F7   (B)  #27   MIC1-JD          V VIA .
$1571     -6.367    -7.665   1  F7   (B)  #1524 HPOUT-JD_R       V VIA .
$1572     -6.215    -7.720   2  E7   (B)  #1535 AUD_SDIN0_R      V VIA .
$1573     -6.147    -7.720   2  E7   (B)  #1534 DMIC_CLK_R       V VIA .
$1574     -6.053    -7.666   1  E7   (B)  #1560 AUD_EAPD         V PIN TPA1.1
$1575     -5.967    -7.649   1  E7   (B)  #1384 AUD_PVDD2        V VIA .
$1576     -6.012    -7.475   1  E6   (B)  #1383 AUD_PVDD1        V VIA .
$1577     -5.571    -6.863   1  E6   (B)  #1435 HDA_SDOUT_R      V VIA .
$1578     -5.500    -7.087   1  E6   (B)  #1493 N63408353        V VIA .
$1579     -5.368    -7.348   1  E6   (B)  #1494 N63408328        V VIA .
$1580     -5.262    -7.191   1  E6   (B)  #1488 N69945261        V VIA .
$1581     -5.135    -7.107   1  E6   (B)  #1538 AUD_SYNC         V VIA .
$1582     -5.147    -6.848   2  E6   (B)  #100  RTC_32KX2        V VIA .
$1583     -5.230    -6.723   1  E6   (B)  #1146 INTVRMEN         V VIA .
$1584     -5.126    -6.440   1  E6   (B)  #1288 GPIO24           V PIN TP16.1
$1585     -5.135    -6.261   1  E6   (B)  #1293 N16295219        V PIN TP25.1
$1586     -5.034    -6.421   2  E6   (B)  #1225 PM_RI#           V VIA .
$1587     -5.022    -6.505   3  E6   (B)  #1232 N42960245        V VIA .
$1588     -5.051    -6.564   1  E6   (B)  #1210 SML1ALERT#       V VIA .
$1589     -5.031    -6.811   3  E6   (B)  #1222 DSWODVREN        V VIA .
$1590     -5.069    -6.844   3  E6   (B)  #99   RTC_32KX1        V VIA .
$1591     -5.099    -6.978   3  E6   (B)  #712  USB_PN2          V VIA .
$1592     -5.051    -7.014   3  E6   (B)  #1284 USBRBIAS         V VIA .
$1593     -5.015    -7.099   1  E6   (B)  #1139 HDA_DOCK_EN#     V VIA .
$1594     -5.016    -7.215   3  E6   (B)  #1307 N63236074        V VIA .
$1595     -5.012    -7.265   3  E6   (B)  #1310 GPIO71           V VIA .
$1596     -5.015    -7.324   3  E6   (B)  #1309 GPIO70           V VIA .
$1597     -5.016    -7.396   2  E6   (B)  #1279 INT_PIRQG#       V VIA .
$1598     -5.044    -7.481   1  E6   (B)  #1282 N76903647        V VIA .
$1599     -5.342    -7.690   1  E7   (B)  #586  ME_REFLASH       V VIA .
$1600     -5.435    -7.883   1  E7   (B)  #551  +VCC_READER      V VIA .
$1601     -5.331    -8.061   1  E7   (B)  #1415 CARD_DV12        V VIA .
$1602     -5.144    -7.930   1  E7   (B)  #1507 EC_ODD_EN        V VIA .
$1603     -5.195    -8.243   1  E7   (B)  #1375 DV33_18          V VIA .
$1604     -5.180    -8.328   3  E7   (B)  #1527 SD_D0            V VIA .
$1605     -5.218    -8.361   3  E7   (B)  #1529 SD_D1            V VIA .
$1606     -5.189    -8.403   3  E7   (B)  #1533 SD_CLK           V VIA .
$1607     -5.189    -8.455   3  E7   (B)  #1528 SD_CMD           V VIA .
$1608     -5.189    -8.506   3  E7   (B)  #1530 SD_D3            V VIA .
$1609     -5.443    -8.594   1  E7   (B)  #1376 CARD_DV12_S      V VIA .
$1610     -5.666    -8.419   3  E7   (B)  #1563 CARD_EEDI        V PIN TPC3.1
$1611     -5.696    -8.364   3  E7   (B)  #1542 CARD_EECS        V VIA .
$1612     -5.771    -8.386   2  E7   (B)  #1562 CARD_EESK        V PIN TPC2.1
$1613     -5.843    -8.375   2  E7   (B)  #1460 CARD_EECS_R      V VIA .
$1614     -5.713    -8.237   3  E7   (B)  #1561 CARD_EEDO        V PIN TPC1.1
$1615     -5.690    -8.189   3  E7   (B)  #1185 CR_CLK_REQ#      V VIA .
$1616     -5.574    -8.071   3  E7   (B)  #1361 PCIE_TXN5_C      V VIA .
$1617     -5.555    -8.021   3  E7   (B)  #1374 CARD_AV12        V VIA .
$1618     -5.685    -8.075   1  E7   (B)  #1543 CARD_RREF        V VIA .
$1619     -5.831    -8.140   1  E7   (B)  #1461 CARD_EN#         V VIA .
$1620     -5.999    -8.194   1  E7   (B)  #1165 SATALED#         V VIA .
$1621     -6.167    -8.395   1  E7   (B)  #565  N77545866        V VIA .
$1622     -6.160    -8.182   1  E7   (B)  #1500 SATALED#_Q       V VIA .
$1623     -6.131    -8.071   3  E7   (B)  #1398 MUTE_HPOUT_Q_R   V VIA .
$1624     -6.180    -8.098   3  E7   (B)  #1498 AMP_PD#          V VIA .
$1625     -6.346    -8.106   1  F7   (B)  #1496 EC_MUTE#_Q       V VIA .
$1626     -6.409    -8.352   1  F7   (B)  #1457 SATALED#_R       V VIA .
$1627     -6.328    -8.419   1  F7   (B)  #1456 SATALED#_R_D     V VIA .
$1628     -6.325    -8.523   1  F7   (B)  #1459 EC_PWR_LED#_W    V VIA .

