 X450VC-MB-R20

 Parts List              0/2261 Selected Parts             25-Feb-2013 8:59
                                                          INCH units

Part     X       Y     Rot  Grid  T/B 'Device', 'Outline'
PR8038                   4.860     6.766    0.0  2D   (B)  '650 1022-0008100', 'R0402_H16'
PR8039                   4.693     6.378   90.0  2D   (B)  '1470 1022-00G3000', 'NBS_R0402_H16_000S'
PR8040                   5.162     6.283  180.0  2D   (B)  '850 1022-003C000', 'NBS_R0402_H16_000S'
PR8041                   4.693     6.258   90.0  2D   (B)  '890 1022-003W100', 'NBS_R0402_H16_000S'
PR8042                   5.004     6.731   90.0  2D   (B)  '810 1022-002V000', 'NBS_R0402_H16_000S'
PR8043                   5.081     6.732  180.0  2D   (T)  '810 1022-002V000', 'NBS_R0402_H16_000S'
PR8044                   5.430     6.430   90.0  2D   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8045                   5.310     6.645  270.0  2D   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8046                   4.663     6.730  180.0  2D   (T)  '910 1022-004R100', 'NBS_R0402_H16_000S'
PR8048                   4.611     6.429  180.0  2D   (B)  '1500 1022-00GC100', 'NBS_R0402_H16_000S'
PR8050                   4.800     6.710   90.0  2D   (T)  '660 1022-000C100', 'NBS_R0402_H16_000S'
PR8051                   5.188     6.527   90.0  2D   (B)  '660 1022-000C100', 'NBS_R0402_H16_000S'
PR8052                   4.686     6.434  180.0  2D   (B)  '1340 1022-01XF000', 'NBS_R0402_H16_000S'
PR8053                   4.727     6.512    0.0  2D   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8054                   5.267     6.492  270.0  2D   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8060                   4.411     6.007    0.0  3C   (B)  'NBS_R1206_H30_000S', 'NBS_R1206_H30_000S'
PR8062                   5.324     6.707   90.0  2D   (B)  '780 1022-002M100', 'NBS_R0402_H16_000S'
PR8064                   4.601     6.727    0.0  2D   (T)  '910 1022-004R100', 'NBS_R0402_H16_000S'
PR8066                   5.155     6.810   90.0  2D   (B)  '1310 1022-018D000', 'NBS_R0402_H14_000S'
PR8067                   5.085     6.813  270.0  2D   (B)  '1430 1022-01CT100', 'NBS_R0402_H16_000S'
PR8068                   4.788     6.760  270.0  2D   (B)  '1410 1022-00EK000', 'NBS_R0402_H16_000S'
PR8069                   4.717     6.702    0.0  2D   (B)  '750 1022-0028100', 'NBS_R0402_H16_000S'
PR8071                   5.413     5.928    0.0  2C   (T)  '650 1022-0008100', 'NBS_R0402_H16_000S'
PR8072                   5.410     5.695    0.0  2C   (T)  '650 1022-0008100', 'NBS_R0402_H16_000S'
PR8073                   4.851     6.863   90.0  2D   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8074                   4.385     5.641  180.0  3C   (B)  '650 1022-0008100', 'NBS_R0402_H16_000S'
PR8077                   5.372     6.315   90.0  2D   (B)  '1670 1034-001L100', 'NBS_R0603_H24_000S'
PR8083                   5.324     6.752   90.0  2D   (B)  '1600 1022-00IO100', 'NBS_R0402_H16_000S'
PR8084                   4.565     6.727    0.0  3D   (T)  '1560 1022-00HQ000', 'NBS_R0402_H16_000S'
PR8090                   5.037     6.779    0.0  2D   (T)  '1120 1022-0090300', 'NBS_R0402_H16_000S'
PR8091                   5.260     6.835  180.0  2D   (T)  '1120 1022-0090300', 'NBS_R0402_H16_000S'
PR8095                   5.190     6.455  270.0  2D   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
PR8096                   5.215     6.260  270.0  2D   (B)  'NBS_R0402_H16_000S', 'NBS_R0402_H16_000S'
